player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Kirk Rygol,101061,QB,MONTANA,2,66.7,3,3,-3.0,2.53,0,0,0.0,33.3,1,0,0,50.0,3,1,1,232,67.7,54.5,56.3,57.2,0,0,3,0,,42.4,0.0,0,0,0,0,0,0,0.0,9,3.0
Cephus Johnson III,60530,QB,SE LA,3,100.0,3,3,21.7,2.98,0,0,0.0,100.0,3,0,0,0.0,4,0,3,294,79.0,75.7,91.7,69.4,0,0,4,0,,158.3,0.0,0,1,0,0,1,0,0.0,67,22.3
Trey Fisher,138155,QB,TENN MARTN,1,100.0,2,2,1.0,1.55,0,0,0.0,100.0,2,0,0,0.0,2,0,0,310,61.8,63.5,62.9,,0,0,2,0,,79.2,0.0,0,0,0,0,0,0,0.0,3,1.5
Addison Shoup,88633,QB,LEHIGH,1,100.0,2,2,13.5,2.85,0,1,50.0,50.0,1,0,3,50.0,4,1,1,205,63.3,77.7,85.7,57.3,0,0,4,0,33.3,95.8,25.0,1,1,0,0,0,0,0.0,46,23.0
Taylor Holston,102343,QB,ARKAPB,2,50.0,2,2,4.0,2.8,0,0,0.0,50.0,1,0,2,0.0,2,0,1,112,64.4,58.2,59.8,59.0,0,0,2,0,0.0,95.8,0.0,0,0,0,0,1,0,0.0,5,2.5
Jesse Fiske,88628,QB,CAMPBELL,1,0.0,2,2,7.0,2.67,0,0,0.0,0.0,0,0,1,,3,0,0,131,62.7,47.1,46.6,,0,0,3,0,100.0,39.6,33.3,1,0,0,0,0,0,0.0,0,0.0
Dejuan Miller,84125,WR,ARKAPB,2,100.0,2,2,0.5,2.9,0,0,0.0,50.0,1,0,1,50.0,2,1,1,112,70.4,63.7,62.6,67.9,0,0,2,0,0.0,79.2,0.0,0,0,0,0,0,0,0.0,17,8.5
Kevin Yeager,102371,QB,INCAR WORD,1,100.0,2,2,8.0,1.7,0,0,0.0,100.0,2,0,0,0.0,2,0,1,189,64.4,92.8,87.3,68.1,0,0,2,0,,137.5,0.0,0,0,0,0,1,0,0.0,15,7.5
Teryn Berry,103950,QB,WEBER ST,2,100.0,1,2,-1.0,2.95,0,0,0.0,50.0,1,0,0,0.0,2,0,1,342,66.2,52.9,58.9,60.1,0,0,2,1,,62.5,0.0,0,0,0,1,0,0,0.0,9,4.5
Christian Graves,104106,WR,SM HOUSTON,2,50.0,2,2,5.5,2.1,0,0,0.0,50.0,1,0,0,0.0,2,0,0,281,13.8,26.6,26.9,52.7,0,1,3,0,,16.7,0.0,0,0,0,0,0,1,33.3,-1,-0.5
Sema'J Davis,78486,QB,ABILENE CH,1,50.0,2,2,-0.5,2.75,0,0,0.0,50.0,1,0,0,0.0,2,0,0,100,64.4,51.4,54.3,59.6,0,0,2,0,,58.3,0.0,0,0,0,0,0,0,0.0,7,3.5
Brandon Mallory,104764,QB,JACKSON ST,1,0.0,2,2,18.5,2.1,0,0,0.0,0.0,0,0,1,,2,0,0,194,61.8,52.9,52.9,,0,1,2,0,0.0,0.0,0.0,0,0,0,0,0,1,50.0,0,0.0
Jakob Parks,63561,QB,S DAKOTA,2,50.0,2,2,0.5,2.17,0,0,0.0,50.0,1,0,1,0.0,3,0,0,291,62.7,51.9,51.6,,0,0,3,0,100.0,56.3,33.3,1,0,0,0,0,0,0.0,6,3.0
Avante Cox,61837,WR,S ILLINOIS,3,100.0,2,2,4.5,4.3,0,0,0.0,0.0,0,0,0,100.0,2,2,0,295,62.6,85.3,69.5,74.6,0,0,3,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Kason Lincke,132442,QB,W CAROLINA,1,100.0,2,2,-2.5,3.4,0,0,0.0,100.0,2,0,2,0.0,4,0,1,344,70.4,53.5,60.2,55.8,0,0,4,0,50.0,93.8,25.0,1,1,0,0,0,0,0.0,13,6.5
Anthony Paoletti,91403,QB,DELAWARE,2,100.0,2,2,-4.0,0.6,0,0,0.0,100.0,2,0,0,0.0,2,0,1,151,23.1,67.7,62.7,64.5,0,0,2,0,,79.2,0.0,0,0,0,0,0,0,0.0,4,2.0
Baniko Harley,54989,WR,AUSTINPEAY,2,50.0,2,2,26.0,5.1,0,0,0.0,50.0,1,0,2,0.0,2,0,1,116,59.6,61.7,62.4,59.9,0,0,2,2,0.0,81.3,0.0,0,0,0,0,0,0,0.0,18,9.0
Terrell Carter,52259,WR,SE LA,2,100.0,2,2,5.0,3.0,0,0,0.0,100.0,2,0,0,0.0,2,0,2,294,66.6,75.0,90.0,,0,0,2,0,,135.4,0.0,0,0,0,0,2,0,0.0,14,7.0
Keyion Dixon,40175,WR,E KENTUCKY,2,50.0,2,2,24.5,3.4,0,0,0.0,50.0,1,0,0,0.0,2,0,1,159,73.9,70.5,66.1,71.5,0,0,2,2,,95.8,0.0,0,0,0,0,0,0,0.0,26,13.0
Quincy Ivory,143327,QB,MS VLY ST,2,100.0,2,2,2.5,2.33,0,0,0.0,100.0,2,0,1,0.0,3,0,1,228,62.7,59.5,59.3,,0,0,3,0,100.0,104.2,33.3,1,0,0,0,0,0,0.0,18,9.0
Jacob Hennie,104949,WR,MAINE,2,,0,1,,5.65,0,0,0.0,0.0,0,0,2,,2,0,0,212,68.9,60.1,60.0,72.6,0,0,2,0,0.0,39.6,0.0,0,1,0,1,0,0,0.0,0,0.0
Garrett Oakey,89496,WR,COLGATE,1,100.0,1,1,4.0,4.1,0,0,0.0,100.0,1,0,0,0.0,1,0,0,142,69.8,61.9,60.6,62.2,0,0,1,0,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0
Jacquez Jones,62983,WR,E KENTUCKY,1,0.0,1,1,13.0,5.3,0,0,0.0,0.0,0,1,1,,1,0,0,159,73.6,71.6,33.8,56.7,0,0,1,3,0.0,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Parker Driggers,109547,WR,N ALABAMA,1,100.0,1,1,-3.0,1.0,0,0,0.0,100.0,1,0,0,0.0,1,0,0,389,41.2,69.7,60.6,63.6,0,0,1,0,,79.2,0.0,0,0,0,0,0,0,0.0,-1,-1.0
Naseim Brantley,109823,WR,SACR HEART,1,100.0,1,1,8.0,3.5,0,0,0.0,100.0,1,0,0,0.0,1,0,1,280,69.7,63.9,71.7,59.6,0,0,1,1,,131.3,0.0,0,0,0,0,1,0,0.0,6,6.0
Glendon McDaniel,78483,QB,SOUTHERN U,1,100.0,1,1,21.0,2.6,0,1,100.0,100.0,1,0,0,0.0,1,0,1,297,65.9,90.2,88.1,62.5,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,43,43.0
Deland Thomas,111892,TE,GARD-WEBB,1,0.0,1,1,16.0,3.9,0,0,0.0,0.0,0,0,1,,1,0,0,171,64.6,37.9,46.8,,0,0,1,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Tyler Beverett,142985,QB,BUCKNELL,1,0.0,1,1,24.0,3.25,0,0,0.0,0.0,0,0,1,,2,0,1,125,68.7,53.5,38.9,64.2,0,1,2,0,0.0,0.0,0.0,0,1,0,0,0,1,50.0,0,0.0
Patrick Bentley,78500,QB,JAMES MAD,1,100.0,1,1,8.0,2.0,0,0,0.0,0.0,0,0,0,100.0,1,1,0,197,69.6,67.9,71.5,59.0,0,0,2,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Max Brimigion,104117,WR,VA MILT IN,1,100.0,1,1,16.0,4.4,0,0,0.0,100.0,1,0,0,0.0,1,0,1,336,72.1,53.4,74.3,,0,0,1,1,,118.8,0.0,0,0,0,0,0,0,0.0,16,16.0
Carson Crawford,61756,WR,UC DAVIS,2,100.0,1,1,28.0,4.7,0,1,100.0,100.0,1,0,0,0.0,2,0,1,322,73.9,79.0,87.7,63.5,0,0,2,0,,118.8,0.0,0,1,0,0,0,0,0.0,36,36.0
Colby Cornett,61647,WR,SE MO ST,1,0.0,1,1,31.0,3.9,0,0,0.0,0.0,0,1,0,,1,0,0,293,67.7,49.2,58.1,,0,0,1,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Brandon Porter,61528,WR,N ARIZONA,1,0.0,1,1,27.0,3.1,0,0,0.0,0.0,0,0,0,,1,0,0,252,69.3,66.1,37.5,60.7,0,1,1,0,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Ethan Dirrim,129552,WR,MERCER,1,100.0,1,1,20.0,4.5,0,0,0.0,0.0,0,0,1,100.0,1,1,0,219,21.9,73.8,76.2,66.8,0,0,1,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Kirkland Banks,61367,WR,LAMAR,1,100.0,1,1,10.0,2.5,0,0,0.0,100.0,1,0,0,0.0,1,0,1,204,72.8,60.7,56.6,50.3,0,0,1,0,,108.3,0.0,0,0,0,0,0,0,0.0,10,10.0
Noah Smith,104112,HB,SM HOUSTON,2,0.0,1,1,40.0,3.75,0,0,0.0,0.0,0,0,1,,2,0,0,281,80.3,75.1,47.5,74.2,0,0,2,0,100.0,39.6,50.0,1,0,0,0,0,0,0.0,0,0.0
Harry Kirk,143015,QB,COLGATE,1,0.0,1,1,16.0,2.7,0,0,0.0,0.0,0,0,0,,1,0,0,142,63.7,26.9,26.8,60.0,0,1,1,0,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Jackson Beerman,61233,WR,E KENTUCKY,1,100.0,1,1,34.0,3.5,0,0,0.0,100.0,1,0,0,0.0,1,0,1,159,71.4,74.3,75.7,,0,0,1,1,,158.3,0.0,0,0,0,0,1,0,0.0,63,63.0
Cade Snotherly,133210,QB,W CAROLINA,1,0.0,1,1,9.0,3.3,0,0,0.0,0.0,0,0,1,,1,0,0,344,,49.5,53.9,,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Justin Cannon,78532,QB,ALAB A&M,1,0.0,1,1,5.0,2.4,0,0,0.0,0.0,0,0,0,,1,0,0,104,67.5,54.0,45.9,60.8,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
D.J. Thorpe,60602,WR,W CAROLINA,1,,0,1,,5.4,0,0,0.0,0.0,0,0,1,,1,0,0,344,65.3,59.1,60.0,,0,0,1,1,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Justin Olibrice,78868,WR,HOWARD,1,100.0,1,1,40.0,4.9,0,1,50.0,100.0,1,0,0,0.0,1,0,1,184,64.2,63.2,92.2,,0,0,2,0,,158.3,0.0,0,0,0,0,1,0,0.0,35,35.0
Zach Weir,138031,QB,E ILLINOIS,1,100.0,1,1,6.0,2.25,0,0,0.0,100.0,1,0,1,0.0,2,0,0,158,61.8,58.4,57.9,,0,0,2,0,100.0,83.3,50.0,1,0,0,0,0,0,0.0,4,4.0
DJ Williams,138061,QB,MURRAY ST,1,100.0,1,1,-5.0,2.2,0,0,0.0,100.0,1,0,0,0.0,1,0,0,236,70.5,62.3,61.0,60.7,0,0,1,0,,79.2,0.0,0,0,0,0,0,0,0.0,-3,-3.0
David Johnson,138080,QB,TENN STATE,1,100.0,1,1,5.0,3.2,0,0,0.0,0.0,0,0,0,100.0,1,1,0,308,60.3,60.0,60.4,,0,1,1,0,,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0
Raleigh Webb,22373,WR,CITADEL,1,100.0,1,1,33.0,3.0,0,0,0.0,100.0,1,0,0,0.0,1,0,1,139,75.8,67.8,58.0,65.7,0,0,1,4,,118.8,0.0,0,0,0,0,0,0,0.0,38,38.0
Andrew Henley,138163,WR,TENN MARTN,1,100.0,1,1,22.0,2.7,0,0,0.0,100.0,1,0,0,0.0,1,0,1,310,63.7,62.8,76.2,,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,39,39.0
Jake Richter,138253,WR,N DAKOTA,1,0.0,1,1,34.0,4.5,0,0,0.0,0.0,0,0,0,,1,0,0,249,22.0,54.8,49.9,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Tyler Oedekoven,78884,WR,ALBANY,1,0.0,1,1,30.0,3.6,0,0,0.0,0.0,0,0,0,,1,0,0,106,68.8,68.8,50.1,,0,0,1,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Walker Wood,60421,HB,MCNEESE,2,,0,1,,3.55,0,0,0.0,0.0,0,0,2,,2,0,1,217,75.3,83.1,60.0,76.5,1,0,2,0,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
Dante Chachere,103930,QB,PORTLAND,1,0.0,1,1,30.0,2.5,0,0,0.0,0.0,0,0,0,,1,0,0,269,67.5,68.6,60.1,65.5,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Kyle Adams,138444,QB,JAMES MAD,1,0.0,1,1,29.0,3.6,0,0,0.0,0.0,0,0,2,,2,0,1,197,61.8,59.2,50.8,64.2,0,0,2,0,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
Trey Foster,138994,HB,E TENN ST,1,0.0,1,1,11.0,3.5,0,0,0.0,0.0,0,0,1,,1,0,0,157,60.3,58.1,57.7,,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Nate Martens,103929,QB,N IOWA,1,,0,1,,4.25,0,0,0.0,0.0,0,0,2,,2,0,0,255,61.8,47.2,47.8,,1,0,2,0,50.0,39.6,50.0,1,0,0,0,0,0,0.0,0,0.0
Carlos Davis,139131,QB,W CAROLINA,1,100.0,1,1,19.0,3.5,0,0,0.0,100.0,1,0,0,0.0,1,0,1,344,63.7,71.8,72.6,59.8,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,44,44.0
Conor Bruce,60354,QB,CAL POLY,1,100.0,1,1,1.0,3.8,0,0,0.0,100.0,1,0,2,0.0,4,0,0,129,63.3,51.4,56.5,57.3,0,0,4,0,100.0,112.5,50.0,2,1,0,0,0,0,0.0,11,11.0
John McGuire,102646,WR,BUCKNELL,1,100.0,1,1,41.0,4.6,0,1,100.0,0.0,0,0,0,100.0,1,1,0,125,65.9,53.4,87.3,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jerreth Sterns,102597,WR,HOU BAPT,2,0.0,1,1,11.0,4.23,0,0,0.0,0.0,0,0,2,,3,0,0,183,53.5,78.3,46.8,60.3,0,1,3,0,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0,0.0
Kaleb Hatch,141272,QB,DIXIE,1,100.0,1,1,-3.0,2.3,0,0,0.0,100.0,1,0,0,0.0,1,0,0,1285,60.3,61.5,61.0,,0,0,1,0,,79.2,0.0,0,0,0,0,0,0,0.0,-2,-2.0
Reggie Jones,56301,WR,W CAROLINA,1,100.0,1,1,11.0,3.6,0,0,0.0,100.0,1,0,0,0.0,1,0,1,344,71.2,56.6,72.6,,0,0,1,2,,118.8,0.0,0,0,0,0,0,0,0.0,40,40.0
Tayvon Bowers,55447,QB,GARD-WEBB,1,100.0,1,1,3.0,2.7,0,0,0.0,100.0,1,0,0,0.0,1,0,0,171,60.3,61.1,61.0,,0,0,1,0,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0
Keith Pearson,55283,WR,PRESBYTERN,1,0.0,1,1,35.0,3.3,0,0,0.0,0.0,0,0,1,,1,0,0,271,75.1,82.5,49.9,,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Quinn Revere,89514,WR,LAFAYETTE,1,100.0,1,1,17.0,3.0,0,0,0.0,100.0,1,0,0,0.0,1,0,1,203,70.3,73.1,73.1,,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,28,28.0
Myles Crawley,141731,QB,ALABAMA ST,1,100.0,1,1,-4.0,0.5,0,0,0.0,100.0,1,0,0,0.0,1,0,0,105,67.5,63.0,60.4,61.1,0,0,1,0,,79.2,0.0,0,0,0,0,0,0,0.0,-4,-4.0
Jalen Coker,143068,WR,HOLY CROSS,1,,0,1,,3.2,0,0,0.0,0.0,0,0,1,,1,0,0,181,65.3,63.5,60.0,,1,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jequez Ezzard,47664,WR,SM HOUSTON,1,0.0,1,1,33.0,4.0,0,0,0.0,0.0,0,0,0,,1,0,0,281,18.8,82.3,50.1,56.9,0,0,1,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Mason Donaldson,41994,WR,CAMPBELL,1,100.0,1,1,-3.0,3.6,0,0,0.0,100.0,1,0,0,0.0,1,0,1,131,63.7,60.5,60.4,,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,26,26.0
Marshun Douglas,102401,HB,CENT ARK,1,100.0,1,1,30.0,2.8,0,0,0.0,100.0,1,0,0,0.0,1,0,1,132,76.7,67.1,75.7,67.3,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,31,31.0
Keilon Elder,83673,HB,GRAMBLING,1,100.0,1,1,25.0,3.4,0,0,0.0,100.0,1,0,0,0.0,1,0,1,177,27.9,52.1,76.6,55.0,0,0,1,1,,158.3,0.0,0,0,0,0,1,0,0.0,77,77.0
Blaise Bentsen,102365,QB,HOU BAPT,1,100.0,1,1,3.0,3.1,0,0,0.0,100.0,1,0,0,0.0,1,0,0,183,70.5,79.0,60.6,71.6,0,0,1,0,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0
Chandler Smith,87722,WR,SAMFORD,1,100.0,1,1,-7.0,3.5,0,0,0.0,100.0,1,0,0,0.0,1,0,1,282,65.3,62.1,60.6,,0,0,1,0,,104.2,0.0,0,0,0,0,0,0,0.0,9,9.0
Gavin Landry,40442,WR,NWSTATE,1,100.0,1,1,20.0,3.8,0,0,0.0,100.0,1,0,0,0.0,1,0,1,257,69.9,66.2,76.2,,0,0,1,1,,158.3,0.0,0,0,0,0,1,0,0.0,25,25.0
Matt Judd,101387,WR,E ILLINOIS,1,0.0,1,1,-7.0,3.7,0,0,0.0,0.0,0,0,0,,1,0,0,158,67.6,57.1,60.4,,0,1,1,0,,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0
Michael Carner,91830,WR,SAN DIEGO,1,100.0,1,1,13.0,2.9,0,0,0.0,0.0,0,1,0,100.0,1,1,0,283,73.5,80.3,73.1,59.9,0,0,1,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Ryan DeLuca,64301,WR,FURMAN,1,100.0,1,1,-6.0,2.9,0,0,0.0,100.0,1,0,0,0.0,1,0,0,170,72.2,77.7,60.4,67.5,0,0,1,1,,79.2,0.0,0,0,0,0,0,0,0.0,-1,-1.0
Michael Markett,109018,QB,DRAKE,1,100.0,1,1,22.0,3.7,0,0,0.0,100.0,1,0,0,0.0,1,0,1,153,65.9,60.2,76.6,,0,0,1,1,,158.3,0.0,0,0,0,0,1,0,0.0,17,17.0
Gene Coleman II,63670,WR,DELAWARE,1,,0,1,,2.8,0,0,0.0,0.0,0,0,1,,1,0,0,151,44.7,70.2,60.0,54.0,1,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Pierre Strong Jr.,66619,HB,S DAK ST,1,100.0,1,1,-6.0,3.2,0,0,0.0,100.0,1,0,0,0.0,1,0,1,292,89.4,79.7,60.4,81.9,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,24,24.0
Jack Roe,105725,WR,LAMAR,1,100.0,1,1,23.0,1.9,0,0,0.0,100.0,1,0,0,0.0,1,0,1,204,67.1,59.6,76.6,60.8,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,24,24.0
Cooper Wallace,105556,QB,CITADEL,1,0.0,1,1,21.0,2.6,0,0,0.0,0.0,0,0,0,,1,0,0,139,27.9,56.1,51.9,65.1,0,0,1,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jake Radic,109055,QB,SACR HEART,1,100.0,1,1,5.0,2.0,0,0,0.0,100.0,1,0,0,0.0,1,0,1,280,65.9,63.5,61.0,61.0,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,13,13.0
Metrius Fleming,105030,WR,TENN TECH,1,100.0,1,1,18.0,4.0,0,0,0.0,100.0,1,0,0,0.0,1,0,1,309,71.3,64.1,72.6,62.3,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,17,17.0
