player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
John Pius,142424,ED,WM & MARY,10,10,0,100.0,2,0,348,61.1,68.3,45.0,66.4,71.2,56.6,9,27,0,15,15.8,6,0,3,107.5,5,3,3,0,35,612,602,0,0,581,21,0,10,348,229,7,15,22,5,39,0,49,39,9.8
Sammy Sarantis,142426,DI,WM & MARY,4,1,0,,0,0,348,60.1,64.4,75.0,62.0,62.2,72.8,0,3,0,,0.0,0,0,0,0.0,0,0,1,0,1,29,28,1,14,5,8,0,1,17,11,0,0,1,0,3,0,0,0,
Alex Washington,142431,LB,WM & MARY,10,5,0,75.0,0,0,348,67.5,68.9,76.7,67.4,65.1,69.2,0,1,0,9,8.3,1,0,0,77.1,3,0,85,1,49,91,2,0,0,2,0,0,89,2,40,2,1,6,4,1,0,10,11,3.3
Ry Yates,142432,TE,WM & MARY,1,0,0,,0,0,348,,60.0,60.0,,60.0,,0,0,0,,,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Abdul Janneh,142437,WR,DUQUESNE,1,0,0,,0,0,155,,60.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Justin Clark,142438,CB,DUQUESNE,1,0,0,50.0,0,0,155,46.2,50.7,69.5,,60.8,73.5,0,0,0,65,0.0,0,0,0,135.4,1,0,0,6,5,6,0,0,0,0,0,0,6,0,1,0,1,1,2,0,1,65,37,65.0
Seth Bolin,142447,CB,DUQUESNE,2,0,0,,0,0,155,62.1,62.3,69.3,59.7,60.0,,0,0,0,,,0,0,0,0.0,0,0,1,0,4,7,0,0,0,0,0,0,7,1,2,5,0,0,0,0,0,0,0,
Joey Isabella,142453,WR,DUQUESNE,2,0,0,,0,0,155,60.7,61.0,68.0,,60.0,,0,0,0,,,0,0,1,0.0,0,0,0,1,2,4,0,0,0,0,0,3,4,0,2,0,0,0,0,0,0,0,0,
Jaelen Carson,142455,CB,DUQUESNE,2,2,0,66.7,0,0,155,73.2,65.6,0.0,,50.1,39.6,0,0,0,29,28.6,2,2,1,107.6,2,0,3,78,40,89,2,0,0,2,0,0,87,0,49,6,0,3,3,0,0,36,6,18.0
Jon Muehlbauer,142459,S,DUQUESNE,3,0,0,33.3,0,0,155,62.4,63.7,76.8,,65.1,42.1,0,0,1,1,33.3,1,0,0,2.8,1,0,11,0,41,55,0,0,0,0,0,36,55,0,14,7,0,2,3,0,0,1,7,1.0
Luke Harris,142461,LB,DUQUESNE,2,2,0,100.0,0,0,155,60.9,61.7,75.0,,61.1,78.6,0,0,0,27,0.0,0,0,0,118.8,1,0,20,0,10,23,2,0,0,2,0,0,21,0,13,1,2,2,1,0,0,27,22,27.0
Shane Stump,142462,LB,DUQUESNE,10,6,0,78.6,0,0,155,67.7,65.5,84.9,59.4,61.4,73.4,0,2,0,15,8.3,2,1,0,92.9,11,2,158,0,136,252,53,0,0,53,0,1,199,47,69,39,11,16,14,4,0,88,51,8.0
Nick Leopold,142464,WR,DUQUESNE,2,0,0,,1,0,155,,60.0,60.2,,60.0,,0,0,0,,,0,0,1,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,
Jonathan Lenoski,142465,LB,DUQUESNE,2,0,0,,0,0,155,62.5,70.1,74.9,58.3,74.0,73.1,0,0,0,,0.0,0,0,0,0.0,0,0,11,0,10,17,4,0,0,4,0,0,13,2,5,2,1,1,0,0,0,0,0,
Donovan Stanley,142466,CB,DUQUESNE,8,2,0,64.3,1,0,155,67.5,65.5,83.8,,50.4,56.5,0,0,0,42,19.0,4,2,2,129.0,18,0,14,286,198,336,0,0,0,0,0,2,336,0,138,33,6,15,28,0,3,253,64,14.1
Sam Brown,142468,S,DUQUESNE,4,0,0,,0,0,155,60.0,59.1,77.7,68.7,55.9,28.4,2,1,0,,33.3,1,0,0,0.0,0,0,0,0,0,40,40,0,1,26,13,0,0,24,16,0,2,2,0,3,0,0,0,
Gusty Sunseri,142470,LB,DUQUESNE,1,0,0,,0,0,155,62.2,62.1,70.9,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,5,6,0,0,0,0,0,5,6,0,1,1,0,0,0,0,0,0,0,
Ben LaCarte,142471,S,DUQUESNE,1,0,0,,0,0,155,82.0,81.1,70.2,,60.0,,0,0,0,,,0,1,0,0.0,0,0,1,0,8,9,0,0,0,0,0,6,9,0,1,2,0,0,0,0,0,0,0,
Matt Bush,142472,LB,DUQUESNE,1,0,0,,0,0,155,61.8,62.7,69.9,,60.0,,0,0,0,,,0,0,0,0.0,0,0,3,0,5,6,0,0,0,0,0,0,6,0,1,3,0,0,0,0,0,0,0,
Clemente Ojinnaka,142476,DI,DUQUESNE,4,0,0,,0,0,155,,73.4,74.0,69.3,67.9,72.1,0,1,0,,0.0,0,0,0,0.0,0,1,1,0,0,19,18,8,6,0,4,0,1,11,8,0,1,1,0,2,0,0,0,
Kevin Kurzinger,142477,ED,DUQUESNE,10,6,0,,0,0,155,53.9,63.3,87.8,69.4,55.6,34.4,6,17,0,,25.0,10,0,0,0.0,0,7,26,0,1,539,513,6,29,313,165,0,26,295,243,0,23,24,0,30,0,0,0,
Jaiden Roe,142486,LB,LIUSHAR,9,3,0,75.0,0,0,1298,46.9,46.5,77.3,52.2,51.4,63.6,0,0,0,45,12.5,1,0,0,116.7,3,0,53,0,31,79,10,0,0,10,0,5,69,11,37,11,1,4,4,0,0,93,47,31.0
Larry Elder,142502,S,LIUSHAR,10,14,0,75.0,0,1,1298,77.0,75.8,87.8,68.2,67.9,78.9,0,2,0,49,9.1,7,0,0,131.3,18,0,273,0,299,608,5,0,0,5,0,133,603,7,302,195,22,56,24,2,2,224,140,12.4
Ben Waibogha,142503,ED,LIUSHAR,10,13,0,71.4,0,0,1298,34.7,46.3,47.3,51.9,52.3,59.3,1,6,0,20,9.3,4,0,2,108.0,5,1,2,0,21,436,433,0,9,387,37,0,3,201,214,0,13,26,7,8,0,78,50,15.6
Sean Kelly,142504,CB,LIUSHAR,10,6,0,76.2,0,1,1298,58.9,68.0,87.7,70.7,81.0,69.7,1,5,0,40,12.5,5,1,2,145.2,16,1,103,16,207,479,49,0,0,49,0,1,430,39,233,309,16,29,21,7,3,202,105,12.6
Ayinde Johnson,142505,CB,LIUSHAR,1,0,0,,0,0,1298,62.1,63.2,71.8,,61.0,,0,0,0,,,0,0,0,0.0,0,0,0,11,3,12,0,0,0,0,0,0,12,0,9,1,0,0,0,0,0,0,0,
Caleb Nartey,142507,CB,LIUSHAR,3,0,0,33.3,0,0,1298,52.1,55.6,76.9,58.3,67.2,38.8,0,0,0,20,50.0,1,0,0,57.6,1,0,5,66,24,71,0,0,0,0,0,0,71,1,46,0,1,1,3,0,0,20,10,20.0
Victor Nelson Jr.,142508,S,LIUSHAR,5,0,0,,0,0,1298,,57.5,75.6,56.1,58.3,47.0,0,0,0,,33.3,1,0,0,0.0,0,0,14,0,0,24,4,0,0,4,0,5,20,3,21,1,1,2,0,0,0,0,0,
Qualil Lumpkins,142511,LB,LIUSHAR,8,6,0,66.7,0,0,1298,68.6,63.7,76.8,54.3,59.8,49.5,0,0,0,8,17.6,6,0,0,72.9,4,0,161,0,63,166,3,0,0,3,0,0,163,6,97,1,16,22,6,0,0,22,11,5.5
Javal Staton,142512,CB,LIUSHAR,2,1,0,0.0,0,0,1298,64.6,65.9,70.2,,61.3,73.5,0,0,0,,0.0,0,0,0,39.6,0,0,2,9,4,11,0,0,0,0,0,0,11,0,7,0,0,0,1,0,0,0,0,
Antwan Spencer,142514,LB,LIUSHAR,10,6,0,80.0,0,1,1298,57.7,72.9,81.3,80.1,77.0,70.6,1,6,0,26,8.8,3,0,1,133.8,8,0,267,0,119,296,22,0,0,22,0,0,274,23,154,6,15,25,10,7,1,81,52,10.1
Mason Buono,142515,DI,LIUSHAR,8,4,0,,0,0,1298,60.0,55.2,80.1,53.4,56.0,53.0,0,0,0,,15.4,2,0,0,0.0,0,0,0,0,0,149,148,7,138,0,3,0,1,67,82,0,3,7,0,0,0,0,0,
Taylor Bolesta,142516,DI,LIUSHAR,8,9,0,,0,1,1298,60.0,91.6,83.0,84.8,91.4,60.6,7,21,0,,10.3,3,0,0,0.0,0,3,0,0,0,332,331,47,258,7,19,0,1,178,154,0,20,17,0,31,0,0,0,
Matthew Molina,142520,ED,LIUSHAR,10,1,0,50.0,0,0,1298,52.4,61.3,83.1,64.4,59.2,35.6,1,1,0,25,23.1,3,0,0,135.4,1,2,0,0,4,195,195,0,3,152,40,0,0,87,104,0,8,9,2,4,1,25,23,25.0
Matthew Nieves,142521,ED,LIUSHAR,4,2,0,,0,0,1298,60.0,69.8,80.3,55.5,75.9,77.1,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,1,80,80,1,11,65,3,0,0,35,44,0,1,3,0,1,0,0,0,
Jayson Emery,142522,ED,LIUSHAR,5,1,0,,0,0,1298,60.4,62.4,22.5,57.3,66.3,63.6,1,1,0,,12.5,1,0,1,0.0,0,0,4,0,2,106,101,1,4,88,8,0,5,28,76,0,4,6,0,2,0,0,0,
Jacari Carter,142525,WR,MERRIMACK,1,0,0,,0,0,385,,60.0,60.0,,60.0,,0,0,0,,,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
E'Lijah Gray,142532,HB,MERRIMACK,1,0,0,,0,0,385,,60.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Deon Houston,142546,CB,MERRIMACK,8,0,0,57.1,0,0,385,52.4,53.9,0.0,76.4,69.4,76.9,0,0,0,28,0.0,0,0,2,122.6,4,1,2,36,56,91,0,0,0,0,0,1,91,0,35,52,1,1,7,1,1,56,13,14.0
Nate Palanica Jr.,142547,S,MERRIMACK,8,1,0,100.0,0,0,385,40.4,54.6,76.3,66.6,78.2,82.3,0,1,0,42,0.0,0,0,1,118.8,1,0,13,0,21,39,2,0,0,2,0,17,37,2,16,6,2,4,1,1,0,42,7,42.0
Wes Matthews,142548,S,MERRIMACK,10,4,0,50.0,0,0,385,87.6,80.8,85.0,,66.9,68.0,0,0,2,23,16.1,5,2,0,30.2,2,0,31,3,107,272,0,0,0,0,0,214,272,0,165,23,6,22,4,0,0,25,3,12.5
Donte Williams,142550,S,MERRIMACK,11,14,1,58.3,0,1,385,82.5,74.1,46.8,55.8,70.9,63.2,0,6,2,54,15.8,9,1,1,52.4,7,1,191,9,123,375,104,0,0,104,0,4,271,52,200,67,23,34,12,7,0,119,83,17.0
Ethan Royer,142551,LB,MERRIMACK,2,0,0,,0,0,385,,65.3,70.3,,64.5,73.1,0,0,0,,0.0,0,0,0,0.0,0,0,6,0,0,6,0,0,0,0,0,0,6,0,6,0,1,1,0,0,0,0,0,
Malek Sabri,142552,LB,MERRIMACK,7,5,0,50.0,0,0,385,50.5,62.3,79.7,64.0,68.4,78.3,0,3,0,12,5.9,1,0,0,108.3,1,0,126,0,48,150,22,0,0,22,0,0,128,20,82,2,8,11,2,3,1,12,17,12.0
Grant Jackson,142553,CB,MERRIMACK,7,1,0,,0,0,385,63.3,64.1,73.0,,63.2,50.9,0,0,0,,33.3,1,0,0,0.0,0,0,1,22,6,24,0,0,0,0,0,0,24,0,18,0,0,1,0,0,0,0,0,
Keegan Woods,142555,LB,MERRIMACK,9,10,0,100.0,0,0,385,57.5,65.4,82.9,52.7,72.5,56.7,1,0,0,33,17.2,5,0,0,158.3,8,0,217,1,110,224,1,0,0,1,0,1,223,7,107,4,6,14,8,1,1,112,65,14.0
Brandon Roberts,142556,DI,MERRIMACK,7,4,0,,0,0,385,59.2,67.4,36.8,69.2,67.0,44.9,3,5,0,,20.0,5,0,1,0.0,0,0,2,0,1,178,176,1,163,0,12,0,2,64,113,0,7,16,0,8,0,0,0,
Jordan Riggs,142557,ED,MERRIMACK,11,4,0,,0,1,385,85.3,68.0,82.4,60.5,61.1,48.7,0,3,0,,14.8,4,0,0,0.0,0,2,1,0,0,232,230,2,111,90,27,0,2,101,131,0,16,19,0,5,0,0,0,
Tyler Leavy,142558,DI,MERRIMACK,9,12,0,,0,0,385,,79.5,5.4,62.9,88.3,77.1,1,2,0,,3.3,1,0,3,0.0,0,1,0,0,0,259,259,48,201,0,10,0,0,102,157,0,14,17,0,4,0,0,0,
MelTeon Davis,142559,DI,MERRIMACK,9,3,0,,0,0,385,61.4,64.4,42.1,57.3,66.8,42.3,0,2,0,,25.0,4,0,1,0.0,0,1,0,0,0,204,204,2,190,4,8,0,0,88,116,0,6,9,0,3,0,0,0,
Mack Simmons,142570,CB,PRESBYTERN,3,1,0,28.6,0,0,271,57.7,60.4,81.0,58.6,67.3,66.8,0,0,0,40,12.5,2,1,0,81.5,4,0,9,121,58,150,7,0,0,7,0,0,143,3,89,10,2,13,14,0,1,103,15,25.8
Kaleb Shaw,142576,CB,PRESBYTERN,6,2,0,51.9,1,0,271,55.8,54.7,0.0,,60.7,29.9,0,0,0,44,24.0,6,3,5,105.3,14,0,44,199,130,260,3,0,0,3,0,0,257,0,130,12,5,17,27,0,2,229,104,16.4
Sanford Satcher,142582,LB,PRESBYTERN,3,1,0,0.0,0,0,271,49.6,69.2,73.7,58.9,79.9,78.9,0,0,0,,0.0,0,0,0,39.6,0,0,14,0,4,20,4,0,0,4,0,0,16,2,14,2,2,3,1,0,0,0,0,
Campbell Watson,142607,ED,PRESBYTERN,8,5,0,,0,1,271,,71.0,40.3,90.2,53.0,53.0,1,6,0,,14.3,2,0,2,0.0,0,3,0,0,0,182,180,0,25,110,45,0,2,80,102,1,7,7,0,10,0,0,0,
Keegan Halloran,142613,S,PRESBYTERN,5,10,0,81.8,0,0,271,63.8,65.0,80.6,59.8,65.9,89.6,0,1,0,18,2.6,1,0,0,126.9,9,0,167,0,144,293,10,0,0,10,0,66,283,14,135,50,9,27,11,1,1,79,35,8.8
Jayden Martin,142614,S,PRESBYTERN,4,13,1,44.4,0,2,271,61.7,72.6,81.3,88.9,77.1,67.3,1,1,1,22,10.3,4,1,0,61.6,4,0,137,2,112,239,10,0,0,10,0,65,229,11,116,25,14,22,9,2,1,54,17,13.5
Ola Salimonu,142615,CB,PRESBYTERN,4,3,0,69.2,0,0,271,58.0,57.5,82.2,58.9,54.9,48.3,0,0,0,37,21.4,3,0,1,145.8,9,0,13,111,110,197,4,0,0,4,0,0,193,1,86,69,2,8,13,0,3,145,18,16.1
Colby Smith,142616,S,PRESBYTERN,11,11,1,75.8,0,1,271,69.0,58.3,85.1,60.2,40.4,29.4,0,1,0,64,26.5,18,4,0,148.4,25,0,268,103,256,601,20,0,0,20,0,106,581,22,323,101,17,39,33,1,5,345,209,13.8
Isaac Crisp,142617,CB,PRESBYTERN,4,1,0,,0,0,271,74.9,66.3,78.7,,43.3,28.8,0,0,1,,50.0,1,0,0,0.0,0,0,9,0,28,55,1,0,0,1,0,14,54,0,27,31,0,0,0,0,0,0,0,
Ryan Campbell,142618,HB,PRESBYTERN,1,0,0,,0,0,271,60.0,60.4,63.8,,,,0,0,0,,,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
Cole Hooker,142621,CB,PRESBYTERN,2,0,0,20.0,0,0,271,59.7,62.9,78.3,,69.9,77.6,0,0,0,35,0.0,0,0,0,56.3,1,0,7,1,31,57,0,0,0,0,0,0,57,0,26,49,1,2,5,0,0,35,11,35.0
Jarrett Nagy,142623,LB,PRESBYTERN,7,6,0,80.0,0,0,271,57.6,78.2,39.0,73.5,79.6,70.9,5,7,0,19,12.2,6,0,1,96.7,4,2,423,0,110,427,2,0,0,2,0,0,425,103,214,2,34,37,5,14,0,36,38,9.0
Jalen Banks,142624,ED,PRESBYTERN,9,6,0,,0,0,271,65.6,64.5,46.3,66.1,58.9,53.6,2,5,0,,25.0,3,0,1,0.0,0,1,1,0,0,209,205,0,16,97,92,0,4,98,111,0,3,3,0,8,0,0,0,
Brooks Gsell,142625,S,PRESBYTERN,8,3,0,40.0,0,0,271,72.4,63.8,77.4,54.2,55.9,37.7,0,0,2,5,26.3,5,0,0,8.3,2,0,71,0,37,114,3,0,0,3,0,25,111,6,71,15,4,11,5,0,0,5,4,2.5
Khalil Denis,142629,LB,PRESBYTERN,1,0,0,25.0,0,0,271,67.9,68.4,73.2,,60.0,74.2,0,0,0,14,0.0,0,1,0,41.7,1,0,0,20,14,20,0,0,0,0,0,0,20,0,6,0,0,1,4,0,0,14,3,14.0
Evan Murphy,142632,LB,PRESBYTERN,11,6,1,100.0,0,2,271,45.4,48.9,44.6,74.2,41.9,28.6,5,10,0,30,32.2,19,0,2,152.1,13,5,454,1,156,693,217,0,0,217,0,1,476,166,371,17,28,34,13,20,2,143,121,11.0
Joshua Sheppard,142633,ED,PRESBYTERN,5,3,0,,0,0,271,53.1,68.0,12.7,84.3,61.6,33.6,2,1,0,,25.0,2,0,1,0.0,0,0,1,0,2,89,86,1,3,63,19,0,3,37,50,2,1,3,0,3,0,0,0,
Hunter Mills,142634,ED,PRESBYTERN,4,1,0,50.0,1,0,271,53.9,55.1,0.0,56.8,62.0,46.1,0,2,0,12,20.0,1,0,1,68.8,1,0,33,0,9,79,43,0,0,43,0,0,36,21,49,1,2,3,2,2,0,12,12,12.0
Hayden Cherry,142636,ED,PRESBYTERN,2,1,0,,0,0,271,61.9,63.0,77.9,54.9,66.6,73.0,0,0,0,,0.0,0,0,0,0.0,0,0,10,0,5,29,19,0,0,19,0,0,10,13,11,0,0,0,0,0,0,0,0,
TJ Booker,142637,DI,PRESBYTERN,10,2,0,,1,0,271,60.9,46.5,3.6,61.9,43.8,53.3,0,5,0,,16.7,1,0,2,0.0,0,0,0,0,0,148,148,65,69,4,10,0,0,57,91,0,2,3,0,5,0,0,0,
Reagan Cherry,142639,LB,PRESBYTERN,6,9,0,87.5,0,0,271,72.0,59.3,85.9,75.9,41.9,52.8,5,0,0,15,18.5,5,2,0,126.6,7,1,160,1,61,224,61,0,0,61,0,0,163,40,123,2,7,13,8,6,1,39,34,5.6
James Hyland,142640,DI,PRESBYTERN,10,0,0,,0,0,271,63.6,48.9,84.3,57.5,42.5,49.9,2,1,0,,10.0,1,0,0,0.0,0,0,0,0,0,264,262,111,141,2,8,0,2,121,143,0,3,9,0,3,0,0,0,
Anthony Dye,142641,ED,PRESBYTERN,8,4,0,,0,0,271,60.0,56.2,81.4,62.1,51.0,76.6,0,1,0,,0.0,0,0,0,0.0,0,1,0,0,1,184,183,3,63,76,41,0,1,90,93,0,2,1,0,2,0,0,0,
Harrison Kennedy,142642,DI,PRESBYTERN,11,4,0,,0,1,271,60.0,55.8,57.6,59.9,52.1,57.9,0,1,1,,13.3,2,0,1,0.0,0,1,0,0,0,277,277,175,101,1,0,0,0,119,158,0,7,9,0,2,0,0,0,
Alex Sudderth,142646,ED,PRESBYTERN,8,2,0,,0,0,271,60.1,62.3,57.7,77.2,49.5,40.4,3,5,0,,22.2,2,0,1,0.0,0,2,0,0,0,297,297,0,35,172,90,0,0,140,157,0,3,5,0,10,0,0,0,
Jalen Terrell,142648,DI,PRESBYTERN,10,4,0,,0,0,271,,46.5,37.4,57.7,43.5,74.5,1,1,0,,0.0,0,0,2,0.0,0,0,0,0,0,333,330,200,123,0,7,0,3,156,177,0,1,1,0,2,0,0,0,
David Kinard,142650,ED,PRESBYTERN,11,6,0,100.0,0,0,271,63.3,73.4,64.4,75.2,66.7,41.3,0,16,0,4,21.7,5,0,1,83.3,1,1,1,0,1,456,453,0,105,202,146,0,3,227,228,0,11,12,1,17,0,4,3,4.0
CJ Tillman,142651,DI,WOFFORD,8,4,0,,0,0,350,,63.2,34.4,54.2,69.3,69.4,0,0,0,,5.6,1,0,1,0.0,0,0,0,0,0,151,151,70,71,1,9,0,0,71,80,0,6,13,0,0,0,0,0,
Jack Henegan,142653,K,PRESBYTERN,1,0,0,50.0,0,0,271,63.8,64.1,74.7,,60.1,,0,0,0,5,,0,0,0,56.3,1,0,0,0,9,14,0,0,0,0,0,3,14,0,5,11,0,0,2,0,0,5,0,5.0
Josh Pierre-Louis,142661,DI,WAGNER,11,4,0,,0,0,338,46.4,57.5,48.5,60.8,59.5,33.1,1,2,0,,30.8,4,0,1,0.0,0,1,0,0,1,220,219,87,117,5,10,0,1,102,117,0,5,5,0,4,0,0,0,
Travis Laster,142666,CB,WAGNER,6,1,0,53.3,0,0,338,76.1,75.5,82.6,60.0,66.1,61.1,0,0,1,54,15.4,2,2,0,105.8,8,0,2,254,126,260,2,0,0,2,0,0,258,1,133,1,2,10,15,0,2,171,28,21.4
Nicolas Olivier,142668,CB,WAGNER,6,4,0,66.7,0,0,338,55.0,61.0,82.2,91.3,72.4,52.6,1,2,0,52,10.0,2,0,2,139.4,12,0,16,195,121,219,4,0,0,4,0,0,215,4,94,3,3,14,18,3,2,193,38,16.1
John Gioia,142669,LB,WAGNER,4,2,0,83.3,0,0,338,34.0,41.1,76.1,78.4,45.5,48.3,1,1,0,14,23.1,3,0,0,140.3,5,2,77,0,52,88,5,0,0,5,0,3,83,6,30,3,5,8,6,4,1,49,29,9.8
Ahmed Johnson,142671,ED,WAGNER,4,0,0,,0,0,338,45.3,55.3,77.9,58.3,65.7,,1,0,0,,,0,0,0,0.0,0,0,4,0,7,38,33,0,0,32,1,0,5,16,15,1,0,0,0,1,0,0,0,
Justin Reilly,142681,S,WAGNER,10,7,0,77.8,0,0,338,64.8,70.3,0.0,87.3,72.0,69.0,2,4,0,36,12.8,5,0,2,121.8,14,1,175,4,157,341,39,0,0,39,0,1,302,23,161,120,13,27,18,7,1,158,97,11.3
Christian Davis,142688,S,WAGNER,10,6,0,73.9,0,0,338,59.7,64.7,84.8,60.0,74.4,81.9,0,0,1,46,7.7,3,1,1,120.7,17,0,82,1,157,315,0,0,0,0,0,132,315,1,157,99,7,30,23,0,3,196,77,11.5
Jalin Justice,142689,LB,WAGNER,11,18,0,62.5,1,1,338,78.3,62.6,49.7,55.5,53.0,83.4,1,6,0,26,7.4,4,1,1,85.9,5,1,444,0,197,516,44,0,0,44,0,3,472,59,260,22,16,32,8,8,0,61,15,12.2
Anthony Thornton,142691,S,WAGNER,6,1,0,0.0,0,0,338,74.4,65.5,79.2,,56.7,56.2,0,0,0,,21.4,3,1,0,39.6,0,0,39,0,16,77,2,0,0,2,0,21,75,0,61,15,5,10,2,0,0,0,0,
Tre Vallar,142693,LB,WAGNER,11,17,0,65.2,0,0,338,55.7,57.9,85.7,68.2,56.9,66.2,4,2,1,15,10.0,7,1,0,100.5,15,1,486,0,242,523,27,0,0,27,0,4,496,28,253,4,18,46,23,7,3,125,61,8.3
Andre Crawley,142699,DI,WAGNER,6,5,0,,1,0,338,68.7,66.4,4.2,68.5,66.6,66.7,1,3,0,,5.9,1,0,3,0.0,0,4,0,0,0,242,240,101,137,0,2,0,2,112,130,0,10,11,0,8,0,0,0,
Tyler Richardson,142709,ED,WAGNER,10,3,0,,0,0,338,,56.8,17.3,55.1,61.2,66.6,0,2,0,,0.0,0,0,1,0.0,0,0,2,0,0,103,98,0,20,50,28,0,5,36,67,1,2,2,0,2,0,0,0,
Lennox Lamar,142712,ED,WAGNER,10,8,1,100.0,0,0,338,53.1,56.7,0.0,66.8,58.4,46.8,5,10,0,12,24.0,6,0,5,104.2,2,3,45,0,43,403,343,0,1,286,56,0,60,157,203,15,8,11,2,18,0,18,12,9.0
Tajay Passmore,142715,DI,WAGNER,11,8,0,100.0,0,0,338,60.9,59.9,42.5,67.3,54.6,24.5,5,13,0,-1,37.9,11,0,2,79.2,1,0,0,0,3,419,418,32,289,35,62,0,1,234,182,0,8,10,1,18,0,-1,5,-1.0
Coby Calvin,142717,S,WAGNER,10,6,0,55.6,0,0,338,64.9,62.4,15.7,56.0,62.3,54.9,0,1,1,12,17.9,5,0,1,30.1,5,0,78,3,81,224,27,0,0,27,0,14,197,10,133,101,8,17,9,1,0,46,38,9.2
Prince Umanmielen,142721,ED,TARLETON,8,6,0,,0,0,401,62.8,71.3,31.2,60.5,78.3,81.9,0,4,0,,0.0,0,0,1,0.0,0,1,0,0,1,186,186,6,64,58,58,0,0,110,75,0,11,13,0,5,0,0,0,
Dejuan Hughes,142742,CB,ALAB A&M,1,0,0,,0,0,104,65.0,65.3,73.1,,,,0,0,0,,,0,0,0,0.0,0,0,0,0,10,10,0,0,0,0,0,3,10,0,0,7,0,0,0,0,0,0,0,
Ja'Marian Green,142744,CB,ALAB A&M,8,3,0,33.3,0,0,104,72.0,71.4,84.4,60.0,63.1,54.9,0,0,1,47,18.2,4,7,2,65.3,11,0,15,413,249,437,2,0,0,2,0,1,435,1,187,6,4,15,33,0,2,221,27,20.1
Kenechukwu Eziomume,142746,CB,ALAB A&M,7,2,0,53.7,0,0,104,58.5,60.1,82.7,60.0,66.5,55.2,0,0,0,49,17.2,5,3,0,112.0,22,0,14,309,178,329,0,0,0,0,0,0,329,1,150,5,4,22,41,0,4,322,90,14.6
Khalil Griffin,142748,CB,ALAB A&M,7,3,0,42.9,0,0,104,65.2,70.2,79.1,60.0,79.9,82.4,0,0,0,16,0.0,0,0,0,56.3,3,0,9,1,34,51,5,0,0,5,0,8,46,1,16,28,2,2,7,0,0,31,11,10.3
Dimitris Biamby,142753,LB,ALAB A&M,6,4,1,100.0,0,0,104,46.7,58.7,79.7,51.0,82.3,77.5,0,3,0,25,6.7,1,0,0,158.3,5,0,88,0,48,99,8,0,0,8,0,0,91,17,34,3,6,10,5,3,1,63,22,12.6
Liston Richardson,142758,DI,ALAB A&M,6,2,0,,0,0,104,59.6,65.4,75.6,57.6,71.4,74.8,1,2,0,,0.0,0,0,0,0.0,0,0,0,0,1,40,40,0,39,1,0,0,0,26,13,0,2,2,0,3,0,0,0,
Jaelyn Perry,142772,WR,SCAR STATE,1,0,0,,0,0,290,,60.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Jamre Benjamin,142777,CB,SCAR STATE,8,2,0,52.4,0,0,290,62.8,59.1,81.8,60.0,38.9,53.5,0,0,0,46,17.6,3,2,0,81.1,11,0,4,225,126,236,0,0,0,0,0,1,236,1,109,4,1,12,21,0,0,178,48,16.2
Michael Brunson,142778,CB,SCAR STATE,4,1,0,40.0,0,0,290,46.1,49.1,76.3,,68.1,64.0,0,0,1,23,14.3,1,0,0,50.8,4,0,4,54,37,59,0,0,0,0,0,0,59,0,22,1,1,5,10,0,1,52,19,13.0
Aaron Smith,142779,LB,SCAR STATE,9,7,0,100.0,0,0,290,69.4,60.7,0.0,63.8,54.6,70.8,0,1,1,30,10.5,2,0,2,79.2,2,1,129,0,80,160,14,0,0,14,0,0,146,20,60,17,7,10,2,2,0,32,15,16.0
